name,faculty,group,gpa
Ope Upisofaj,Cybersec,241,5.31
Uwy Isusonogus,Reverse,229,6.98
Uryxuq Ugatycan,Reverse,207,8.14
Ubyjapecid Ubuzicujox,Reverse,244,6.0
Ybifuvityz Ary,Pwn,245,9.8
Uho Uqij,Pwn,248,6.97
Egi Yqobasuz,Pwn,236,6.07
Omavaruf Apy,Pentest,253,9.19
Ofuq Enyhiw,Cybersec,226,8.7
Ytumuqofer Ucaxowabah,Forensics,215,7.53
Aregecew Otijamijyx,Pwn,241,8.35
Elenigym Oderywaxur,Pwn,216,9.45
Amo Yjyciriza,Pwn,237,5.25
Ynepupuzuw Yhi,Teapotting,218,7.25
Ujaquqewy Uxemah,Pentest,240,9.76
Ycamu Uguhowybu,Pwn,255,7.64
Otisuhiwot Ylogewukuc,Pentest,210,5.98
Ekazehazo Uheju,Pentest,235,8.78
Ibi Iwikyx,Pentest,244,5.72
Ogi Owynerysen,Pentest,257,6.3
Enop Ywilugiry,Teapotting,222,5.86
Ijisypem Ybalubyvi,Forensics,218,8.73
Obyz Yticuzeb,Pwn,210,4.58
Igy Oqygeweze,Cybersec,241,9.23
Ovyq Utugezag,Teapotting,201,5.25
Emufofotyl Ixewyvew,Pentest,227,7.99
Ehalexiquv Uvirota,Pentest,240,7.45
Uholazega Amyjyfiqeh,Teapotting,260,6.63
Ages Eqezu,Pwn,249,9.45
Ygirorykem Ytylidysax,Cybersec,256,5.59
Upojo Izivozo,Pentest,226,9.38
Iwifisubux Upof,Pentest,200,9.94
Iwehumekot Ygasuguxed,Reverse,213,4.93
Iku Ytowa,Reverse,216,7.95
Yjid Eqava,Pwn,216,5.7
Ujin Azex,Teapotting,205,8.12
Ibeme Ume,Pentest,230,8.69
Iba Ujaw,Cybersec,255,4.17
Yxypufaza Ymedumuhu,Cybersec,239,4.2
Azoj Olasehi,Reverse,208,4.36
Okucuhyva Ygahuba,Pwn,236,6.26
Ibekovyvy Yxigesih,Pwn,235,8.87
Ucezutu Avyfosoc,Cybersec,230,8.98
Ifazy Efakaxe,Pwn,215,4.75
Ujabivygew Owy,Teapotting,238,4.14
Oli Olalasihi,Pentest,214,6.28
Ejaduja Ogewo,Teapotting,215,7.27
Uqerycu Aqoqad,Reverse,226,7.69
Uqosy Uzymilec,Forensics,256,6.29
Exufosoq Apiguten,Cybersec,215,4.1
Udaniruj Ecybe,Pwn,220,4.12
Yquvege Unurylovu,Teapotting,248,8.85
Acacov Otaqy,Pwn,244,4.89
Ocyjof Upomosybes,Teapotting,226,5.01
Yzocico Yxufuto,Pentest,207,4.65
Onejyhemon Emo,Pwn,249,5.3
Etogulobi Ejose,Pentest,222,8.29
Yves Ygudybuni,Cybersec,203,6.89
Ijydirywa Owaga,Reverse,201,8.41
Ykyqim Edeleb,Cybersec,232,6.8
Ezaqucirin Anilezy,Teapotting,214,9.7
Utosawapoh Ejiso,Pwn,258,9.94
Uxora Inyzicysa,Pwn,236,5.18
Okita Eduf,Pwn,231,4.55
Ucu Ydinuh,Teapotting,258,6.27
Ahog Inegah,Cybersec,214,9.05
Opakuk Egofebel,Forensics,240,6.41
Animokelow Umofynu,Cybersec,253,8.44
Emygubavyn Uma,Cybersec,240,8.27
Abytaber Apiguqe,Pwn,226,5.78
Ywosef Emec,Reverse,209,4.19
Afonyteru Oluwaqysyq,Pentest,208,6.52
Azatycizex Exefocit,Forensics,213,4.12
Onizudecyw Apaleb,Teapotting,212,5.09
Evepifo Ikifucuzo,Reverse,204,4.02
Uqut Yqyfyhy,Pentest,222,7.67
Yjagyviq Ijyhimunyd,Pentest,215,9.8
Yropeqi Aluxuwywad,Teapotting,237,7.06
Ocovuq Orutotu,Pwn,207,6.58
Ebulimajyz Uxykyv,Teapotting,241,4.22
Uhydadokez Ifomyp,Teapotting,216,6.04
Arojybi Upinodaf,Reverse,203,7.41
Ije Okal,Forensics,224,6.49
Etu Icix,Cybersec,230,4.57
Umisu Ymurazi,Forensics,214,8.02
Evepysado Yjiqoho,Cybersec,234,7.99
Uri Ilir,Pentest,240,8.98
Uku Aletybevuf,Teapotting,249,9.8
Atazujip Udor,Reverse,222,4.82
Owapesefot Ihade,Pentest,249,8.37
Yxaxo Inar,Pentest,225,7.93
Uxe Owi,Pentest,256,6.87
Axyget Yvapyquwa,Pwn,235,4.86
Yzaqoxic Ogizezosy,Pwn,209,9.9
Oxuzokab Ihyrexeb,Forensics,225,5.37
Aga Yra,Cybersec,240,9.73
Yxuzac Ekosupahy,Teapotting,234,7.32
Izydeqeref Yzi,Forensics,248,5.59
Ipidiq Abu,Pentest,254,8.1
Uhusemo Emopufolu,Pwn,241,6.74
Ymej Azyfiqiti,Pentest,221,6.1
Ycoc Yhazifo,Teapotting,229,6.85
Ibub Ekizuj,Pwn,244,8.49
One Ogaha,Forensics,214,4.3
Ity Uco,Teapotting,200,7.76
Ivyxynupoz Uvegidi,Reverse,204,9.85
Usic Asigu,Pentest,208,4.46
Ene Avidu,Cybersec,247,4.83
Arugaguc Ejogamil,Pwn,238,6.81
Uqoluge Uhabyxeg,Reverse,215,4.61
Egu Yhuxiheri,Pentest,217,4.36
Uhetyxy Ato,Forensics,207,9.71
Ytyf Eba,Forensics,218,9.23
Emo Yfu,Cybersec,235,4.77
Yfefico Adubil,Reverse,219,8.9
Api Ugu,Pentest,230,8.1
Igosecu Ahaqu,Pentest,250,9.14
Iqofi Akahe,Cybersec,227,4.8
Umuryq Otiqicivo,Cybersec,223,7.74
Ypoq Emav,Teapotting,225,6.05
Ypewek Itujy,Reverse,229,4.35
Ixima Emuj,Cybersec,204,5.27
Unykane Imanypaq,Forensics,209,7.41
Ynosyhi Ugiperyhu,Cybersec,232,7.51
Yje Apykupegel,Pentest,214,9.01
Orykafedy Evozuc,Pwn,239,5.68
Osyzokobix Atozynyky,Reverse,259,9.88
Awu Opogoh,Teapotting,219,7.88
Oxuga Itydy,Reverse,243,7.91
Egacob Ysud,Pwn,223,8.94
Ocogoxo Irupiv,Teapotting,247,6.47
Ubuhyk Ysa,Pentest,218,7.08
Itifo Oserykyly,Cybersec,202,7.24
Atyw Ohivuxaky,Pwn,234,8.96
Apyna Oliruginur,Forensics,211,5.37
Avorewy Ilyqiq,Forensics,238,5.02
Owiwuxova Uqo,Reverse,256,4.72
Ynymy Abybuh,Teapotting,236,8.1
Ijefut Umyloryh,Pwn,240,7.37
Udyviqykad Yho,Pwn,251,5.93
Abidupune Uzape,Pwn,209,4.89
Afe Yqofyraf,Pwn,213,9.59
Ebycidyf Oxuzyve,Cybersec,244,9.3
Imubatykig Oqoleg,Teapotting,235,8.74
Ibytyder Etopuq,Reverse,222,4.11
Omogu Ilaj,Reverse,207,5.17
Efat Ecyruzamu,Forensics,200,9.43
Age Awiloze,Pentest,235,8.16
Ovelybelyv Izusukodub,Forensics,220,9.08
Egax Ovijynim,Cybersec,252,5.48
Ovuvytu Anegimat,Teapotting,206,7.2
Iwy Yjare,Pentest,213,9.86
Oseqyhatu Oca,Cybersec,202,5.42
Ojidahu Agok,Forensics,214,4.44
Ewurec Apyje,Forensics,217,7.26
Yxul Ekox,Forensics,206,5.54
Abu Uzobipyjer,Reverse,227,6.48
Ikubiz Yfyxa,Teapotting,234,8.89
Ynapi Abyhe,Cybersec,225,4.24
Ipynawunod Osy,Teapotting,206,8.5
Ohodalivup Ytypibuv,Teapotting,218,6.83
Ididam Unedegut,Teapotting,236,7.98
Ypanuhaf Ymobodepi,Pwn,206,5.46
Agykixameh Odabewuse,Reverse,207,9.58
Yguxys Ocaramyji,Cybersec,240,9.34
Onokevin Ihaqupo,Cybersec,244,8.85
Uzylopylop Iha,Teapotting,237,9.79
Ygisakon Evedypyje,Teapotting,236,5.9
Eqifuzuji Uronulaciv,Reverse,238,5.08
Inaxoho Ecosizidib,Teapotting,231,7.22
Ewitac Adufiro,Pentest,240,6.89
Uwyrimim Azini,Teapotting,219,9.11
Ezinisyv Ezo,Teapotting,243,9.92
Uricy Ecarase,Pwn,231,7.01
Idogysuli Enijenyq,Teapotting,253,8.92
Ujupuk Oqowok,Cybersec,240,8.65
Uwy Exu,Cybersec,221,8.67
Ohuhis Ymyhiky,Reverse,260,9.21
Aqelisi Ufimafume,Pwn,240,5.6
Ogukuxeji Yzozuzody,Cybersec,206,8.35
Uqolytify Ocos,Pentest,235,5.08
Ivur Are,Cybersec,224,7.99
Aboq Uzular,Teapotting,240,7.22
Abu Ujo,Pwn,253,9.48
Owopyvumu Uxojanoc,Pwn,203,8.18
Ycycef Eqovox,Cybersec,233,8.64
Ocovakiki Ocawamoq,Cybersec,201,5.92
Emanem Evot,Cybersec,247,6.31
Ekujule Ocimuqy,Cybersec,257,9.03
Ahuqiwelag Owunez,Forensics,231,7.46
Ezyrery Upupuxyva,Forensics,228,7.34
Oluhozegi Ody,Pentest,210,8.75
Opaqet Ivawulo,Reverse,236,7.59
Ypoxewi Itiqaw,Pwn,248,7.95
Abecugoxuc Uzo,Pentest,206,4.52
Uzyhukoryr Oxulyfaki,Reverse,252,6.59
Eva Inytepef,Forensics,223,7.9
Uzol Izekyp,Pwn,207,9.24
Emuqelek Ugakuso,Pentest,258,5.58
Ahocucywav Usiqowad,Cybersec,206,4.78
Ykahizuni Oxizum,Teapotting,204,4.31
Apic Odubav,Pwn,257,9.38
Yfolilol Yvywemice,Forensics,242,5.74
Ipacesysu Emelilen,Cybersec,225,4.7
Oja Ebyhob,Forensics,231,4.81
Idojes Yqi,Teapotting,210,9.43
Ezipiv Amagocowub,Teapotting,216,7.82
Atetyb Une,Cybersec,254,5.86
Ysegijeb Ificozagu,Cybersec,212,9.79
Ovypikot Ohic,Forensics,215,6.87
Ycexeqozik Ubeqa,Pentest,206,9.31
Edewusaj Yjyli,Reverse,200,5.85
Obumoq Awuh,Reverse,249,9.42
Ojokejuni Yzajepobu,Teapotting,212,4.13
Ehe Yket,Forensics,237,5.6
Inehe Ini,Cybersec,226,8.44
Ugi Awifocew,Reverse,201,9.75
Agafop Upy,Teapotting,202,6.89
Upejojy Ofi,Cybersec,252,6.63
Ygajyvupyc Azezipas,Teapotting,236,7.32
Uzonamop Ysubuv,Forensics,201,9.91
Ehorojukeq Utyqagal,Forensics,230,6.44
Ydym Omufufuxys,Cybersec,241,8.66
Ahujyqufyq Omewe,Teapotting,244,5.14
Uryt Ygafan,Forensics,232,5.2
Ihes Iwezenu,Reverse,247,5.44
Onydy Adeq,Pwn,231,8.39
Eqepum Acaruxely,Forensics,229,4.44
Erara Ahykafyvaz,Pentest,254,4.27
Ihowu Ifykij,Forensics,239,7.52
Ifum Ywehigebe,Teapotting,210,5.77
Uxeweje Ybycuwamu,Pwn,241,7.33
Onusakylo Ymyd,Teapotting,240,7.11
Yzyfasebuc Uruze,Reverse,260,5.51
Ekar Obufufepyh,Reverse,220,6.27
Okejuqe Ejalybacur,Cybersec,259,5.21
Uhupahi Emebapupoh,Teapotting,212,8.34
Utyh Ulacu,Pwn,255,5.5
Egevuwizej Ubysytyw,Teapotting,239,9.31
Ahomaxa Awovisala,Forensics,211,4.14
Elu Ybytel,Cybersec,213,7.59
Agalax Ibuxacadel,Cybersec,217,5.22
Ofyc Ijupyqa,Reverse,244,7.72
Acymipugu Azytinu,Reverse,210,9.64
Aky Ykuhux,Teapotting,209,4.48
Owicovanil Adytozyke,Pentest,254,8.08
Ynutufyby Azurycopa,Pwn,221,6.45
Yhele Yruhuli,Cybersec,205,4.84
Iwinoraso Ugap,Teapotting,225,9.32
Ela Ipisyk,Pentest,246,4.03
Uwywyf Ibocebabud,Reverse,203,8.77
Ypuditalez Ydenekuzuv,Pentest,212,4.18
Ezejo Ugorev,Pentest,230,9.05
Owegi Omado,Pwn,250,8.42
Omyxyquraf Apoze,Pwn,203,6.72
Abafy Exa,Forensics,226,4.64
Ynidowyso Ynam,Forensics,247,8.32
Ujyzyty Ebokawu,Pwn,202,4.29
Yjahyweq Odefano,Pentest,241,5.64
Ozid Avopiwawyv,Pentest,226,4.4
Ydipip Isycifyfes,Teapotting,249,5.24
Ytovedir Alamepypus,Teapotting,209,7.9
Ozutuqoqu Ove,Teapotting,253,6.81
Acylisalo Ahewe,Reverse,257,8.3
Ipylopyfo Ydew,Cybersec,231,8.81
Abakadazy Ijademik,Forensics,218,4.43
Yzinylinub Eserybehu,Cybersec,253,8.75
Ofovocywiq Ufuzofuqen,Forensics,212,5.56
Urywy Ope,Pwn,243,6.45
Alyj Ypalydafy,Reverse,209,6.96
Yqam Abehugokal,Pwn,228,8.92
Axo Yxusu,Cybersec,212,8.0
Ogub Yha,Pentest,241,9.99
Edam Uhotoqovu,Teapotting,240,9.17
Elefuni Esage,Pentest,237,4.29
Owevezode Axudehi,Pentest,260,7.58
Ukezymaho Uvowibyka,Forensics,232,7.72
Uve Abacakyjul,Forensics,257,9.61
Ubaza Yjicyh,Pwn,215,6.86
Ohe Yxate,Pentest,246,6.06
Ewuvon Ogeqi,Reverse,259,9.87
Ejaq Egaxupikot,Cybersec,252,5.08
Isa Evatolafyv,Forensics,258,5.85
Ife Igy,Reverse,233,9.77
Okeromap Onarubidun,Teapotting,218,7.15
Yryf Onabarymo,Forensics,214,6.0
Ofezeponer Econymufo,Pwn,228,4.55
Ylipy Emihono,Cybersec,212,5.95
Uvupex Awatid,Reverse,205,4.26
Ejyvu Atocowory,Forensics,229,8.24
Onaqeh Okyhaq,Teapotting,240,7.64
Uhapacyrak Yjy,Teapotting,251,9.68
Ufofuja Eceqecalux,Forensics,251,9.02
Uduqys Abyw,Teapotting,211,6.95
Amoli Asocyk,Reverse,240,7.55
Inevuv Ezogikovu,Teapotting,244,7.1
Ymiqyziv Onehi,Pwn,233,5.23
Adiv Urene,Teapotting,221,9.93
Azovynu Ebipugedam,Reverse,228,6.11
Aqe Ehu,Cybersec,248,4.67
Uzy Azoj,Forensics,245,6.41
Ugi Ycebevyz,Cybersec,217,7.56
Adedegypon Oqadycotev,Forensics,201,7.14
Uqu Osufeqabij,Pwn,216,4.7
Ozerabibuz Ofuh,Pwn,225,5.07
Ohivyl Anebyqi,Cybersec,215,9.76
Ecywel Uwydopajos,Cybersec,220,6.81
Eluben Uwirypax,Pwn,202,9.43
Ysesu Egovo,Forensics,231,6.99
Yrifevera Yxa,Pentest,211,8.69
Yduqypelo Udej,Pentest,228,6.2
Yfirulek Oximycami,Pentest,201,7.56
Axepotew Anyf,Forensics,246,6.08
Ucudusukeg Ajeb,Reverse,260,6.85
Ezu Ivelyk,Pwn,232,7.34
Oxaxab Afiveroxo,Reverse,238,7.61
Ajabury Ufeto,Forensics,226,5.03
Ikunebilod Udujaboka,Cybersec,228,4.27
Ucega Uheli,Reverse,213,9.44
Ilypapo Etofewore,Pwn,238,9.57
Ehexefo Ozyti,Reverse,254,6.45
Yceg Epekil,Reverse,215,8.09
Abywud Axedoraxi,Reverse,202,5.46
Yrejocu Epavaz,Pwn,225,7.11
Ybafan Umof,Forensics,259,6.54
Imapir Api,Forensics,203,9.8
Adacuhabyq Uced,Reverse,238,4.65
Axiqyvu Ufir,Pentest,213,7.69
Ocikagupod Imuhyvotam,Pentest,255,6.58
Usydoleza Ejew,Teapotting,246,4.84
Iryp Ofe,Forensics,252,7.73
Ubonasot Ybi,Cybersec,227,6.86
Omym Ihajobuse,Pwn,235,5.6
Aqyc Edug,Reverse,213,5.27
Ycyz Ipe,Pentest,222,7.1
Icifebygy Isolo,Reverse,226,8.1
Ytanubif Evojoso,Pwn,226,5.26
Enifovo Enak,Forensics,216,9.45
Yjunymibup Onuvyhan,Forensics,246,4.45
Ycit Evoxugyvod,Teapotting,257,9.46
Uly Araf,Pentest,239,8.19
Ofyfaj Obedymav,Teapotting,241,5.27
Onaqizu Uwafyq,Pentest,232,5.09
Ygedi Edegylopi,Forensics,243,4.1
Obiqana Amyzizo,Teapotting,233,8.45
Ajylyg Ewet,Reverse,226,8.06
Ujiw Azidoxofi,Cybersec,223,8.77
Imaxixuger Epegifofa,Forensics,203,5.23
Adiquvuva Ybyromig,Teapotting,212,6.17
Yjafuwopuh Aqekido,Pwn,235,8.33
Yvyzym Ajoxohyj,Reverse,236,7.09
Acezyma Eluqegidel,Teapotting,252,7.24
Iperuhap Ocoqyl,Forensics,260,4.53
Izog Idamykusoh,Cybersec,234,7.25
Ocujane Oxosakoba,Teapotting,234,9.21
Yfadapyh Ynosijyfo,Pwn,229,5.1
Yvikikujo Edi,Teapotting,207,7.11
Omydoza Udycegumu,Reverse,249,6.85
Uhewogiriw Ogu,Teapotting,204,4.64
Egok Uso,Teapotting,225,6.16
Ytak Ebonubedyc,Reverse,219,5.37
Azuhewovob Ofy,Cybersec,223,4.73
Azaravyz Eqasakufo,Teapotting,253,7.76
Olecyq Okovybu,Pentest,209,6.34
Oronisere Anojisaj,Pwn,225,6.52
Ysezoj Edufaqyr,Reverse,223,7.5
Yvequs Ovusi,Pwn,240,4.86
Azyqa Eby,Teapotting,220,9.83
Avaraxu Unuryjyv,Pentest,234,9.52
Ako Umodimoqe,Pentest,250,8.63
Ugacita Uqezipof,Pentest,214,9.88
Ihalepuvy Apipi,Pwn,226,7.31
Idocud Oqovymatu,Cybersec,201,7.07
Ene Anacegi,Forensics,219,5.64
Aza Yxetaduniz,Forensics,205,9.5
Ozic Yruk,Pwn,203,5.54
Yqa Uleqage,Pwn,250,7.42
Arivesemyn Umoxyzinyv,Pwn,200,10.0
Ygusijyxo Ydin,Pwn,258,9.85
Ekiporyk Iwalecez,Cybersec,222,5.0
Ufol Ocucypibof,Cybersec,257,4.01
Upoje Yduza,Teapotting,249,6.15
Omo Iveb,Pentest,229,7.08
Evuvy Isipuceda,Reverse,204,6.81
Ecomygynij Irera,Pentest,201,6.63
Apo Aqiwat,Pentest,206,9.32
Ymacibavyb Ufenodyloz,Forensics,218,8.98
Ipy Ycujiluv,Reverse,255,4.75
Ojeqejal Owuk,Pentest,242,4.88
Uqexum Ozyfe,Pwn,254,4.94
Idonivy Yxokes,Forensics,209,8.77
Uwuhi Ejupudu,Pwn,232,6.78
Apevoz Ugeroc,Teapotting,229,5.62
Uruxo Ozypimu,Cybersec,222,9.03
Ile Ynecumy,Pentest,230,6.35
Iconas Azohexuryj,Cybersec,254,7.19
Ymuti Ajohidic,Reverse,226,4.08
Agajyqoh Oso,Forensics,257,9.42
Ifes Axaxevygu,Pentest,208,4.48
Ogug Oxoqi,Cybersec,228,8.77
Enuf Uhyzekexuc,Pentest,249,8.12
Yceq Ytumacune,Pwn,228,6.57
Ymemedatu Ehojuqon,Reverse,214,4.93
Odyqumoze Odofuno,Forensics,206,4.99
Edar Akyzebe,Forensics,253,8.08
Eve Acutywi,Teapotting,240,6.64
Imykyjur Atazuk,Forensics,253,8.12
Ofal Ytu,Forensics,211,4.01
Aratanace Onyr,Forensics,252,7.15
Yqebely Udanew,Pwn,250,6.62
Idojedas Ugo,Cybersec,233,8.73
Orokanugap Olur,Reverse,209,7.77
Uviqadipo Areg,Forensics,242,5.2
Ula Izabisyri,Pwn,241,6.4
Ysek Ecyvimiqel,Reverse,224,9.17
Uky Uhicud,Cybersec,249,5.29
Ohiwofi Itobipuji,Pwn,227,4.59
Oduzeq Ufecuv,Pwn,220,9.24
Azav Ujygudupa,Forensics,257,7.64
Ukecuqaka Awe,Forensics,212,9.27
Yniqesav Evu,Forensics,216,4.25
Yto Ykycuvymub,Cybersec,247,9.83
Apomofuw Ywilij,Cybersec,258,5.32
Ykizakotop Uqovuwihim,Pentest,250,9.84
Ehaby Omi,Reverse,220,6.47
Opygucazy Ixuge,Forensics,209,6.86
Ehul Uwuzer,Reverse,228,5.4
Oha Aler,Teapotting,257,8.55
Yqesukif Aluv,Teapotting,218,7.55
Yru Uqoja,Pwn,203,4.99
Ugipeb Inypi,Pwn,234,4.43
Ilasate Ifo,Pentest,229,7.89
Uzeluto Odajomy,Cybersec,232,9.46
Uqoluxazuc Ubodysofe,Forensics,259,8.13
Ysozy Asybo,Cybersec,228,4.85
Ixycutyv Yvoxog,Cybersec,200,6.07
Ojy Ixa,Pentest,203,7.26
Ovefa Ixetezyvul,Pentest,205,6.8
Ybamajifo Enu,Pwn,222,9.05
Inawulukux Amoradif,Pwn,211,4.57
Ylyv Ilijinyxyp,Reverse,238,5.54
Ehosuq Yfa,Reverse,253,7.46
Iry Yqehu,Pwn,213,7.17
Uhyjemur Oqidoc,Pentest,249,4.69
Eribesu Udepane,Pwn,226,9.16
Ivir Amej,Pentest,219,9.72
Abete Udujosuf,Reverse,232,4.09
Uzakyhy Ytujined,Reverse,229,5.11
Yfomapyhyb Use,Pentest,251,8.89
Elin Yficafiky,Pwn,258,6.19
Ocamynufy Afenoh,Pwn,254,8.88
Osajekyju Adesukex,Cybersec,216,6.48
Ury Umycypema,Pentest,223,6.15
Opezuluj Udevalynyj,Pentest,248,9.88
Azurif Aweramy,Forensics,236,8.41
Agekutun Alodig,Pwn,207,6.32
Ywa Ywani,Cybersec,260,8.98
Aryvasyxe Ewuraqaf,Teapotting,237,8.09
Oliduposac Ygowode,Reverse,230,7.77
Yzud Orobo,Cybersec,239,4.4
Exy Enuma,Reverse,258,8.27
Ehuwogadyn Ipypabine,Forensics,238,8.64
Ypujavali Iqajit,Pwn,233,8.77
Uci Atike,Pentest,256,5.03
Ymi Ike,Pwn,239,8.62
Umetafe Awanage,Pwn,202,5.38
Epuzanur Ykodumudyr,Pentest,233,5.89
Ojivunyky Yge,Teapotting,248,8.86
Afuhegi Ycudo,Pentest,209,6.64
Aro Uru,Forensics,205,4.98
Ylaw Obedeh,Teapotting,251,9.73
Yqa Ydozyhed,Pentest,243,8.04
Ulyze Eqon,Teapotting,202,8.98
Usapag Ysokid,Pwn,229,8.09
Yqilihof Ubi,Pwn,213,9.2
Yjodefidek Iqeb,Pentest,206,6.27
Ehiwyropel Ysisolyg,Pwn,200,9.62
Azevip Osunuhojak,Cybersec,251,9.05
Ucelixener Osalozolo,Cybersec,222,6.65
Yzini Idet,Pentest,215,4.02
Afywa Efyxohy,Cybersec,247,7.98
Inecok Acom,Forensics,224,5.1
Idof Eby,Teapotting,207,6.88
Evo Avoqapoda,Pwn,231,5.89
Yhowimy Eqetadoq,Forensics,223,6.98
Opu Aveloceli,Teapotting,202,7.1
Erubiqa Aja,Pentest,206,6.56
Ykygymyhy Aly,Forensics,251,7.85
Iquvef Ylusizaq,Pentest,211,5.27
Opoda Izucu,Teapotting,204,4.27
Ako Yfas,Teapotting,200,6.21
Obetizev Yvebuzi,Pwn,239,5.98
Ehavi Iqo,Forensics,255,9.89
Edusup Akawyto,Forensics,215,6.26
Ipezi Awykykuh,Pentest,212,7.61
Ysimilobu Okyk,Pentest,200,5.97
Ehajykyruc Ovyfibifyc,Pentest,231,6.04
Udizuqyme Otesa,Cybersec,238,8.05
Aco Ezani,Teapotting,222,6.81
Uwobyhol Ice,Pwn,252,8.58
Ukix Ebagynobiv,Pwn,227,6.44
Ibacy Emuw,Cybersec,257,5.67
Icimosiquw Aba,Pwn,218,7.96
Okuqucujo Uwupaz,Cybersec,202,8.67
Oze Ukyt,Pwn,212,6.74
Unobamu Aqejyw,Reverse,209,9.76
Yzyzosucy Iconivev,Teapotting,259,8.66
Eteky Oxav,Forensics,217,8.7
Efidoqyxob Etyhyw,Pwn,207,8.85
Uda Ufufute,Forensics,204,4.94
Irijabit Iqohyc,Cybersec,228,5.12
Evohoq Enujevo,Reverse,238,6.18
Ocajufetev Yqofaraxu,Pwn,211,4.32
Oxo Idusytijim,Pentest,241,6.85
Orisukikuk Etit,Teapotting,224,6.57
Iri Yficapuh,Pwn,260,7.01
Enebyraw Ucupecowis,Cybersec,260,7.09
Utegeba Osyfur,Pentest,250,5.54
Ewocymih Ykyfasuze,Forensics,245,7.05
Abobyvyq Ocina,Cybersec,204,5.73
Ovo Odok,Cybersec,202,6.96
Ygede Etimunybi,Cybersec,206,8.54
Aqukel Avofixed,Forensics,232,9.88
Usiwu Atiqe,Teapotting,247,9.83
Ejyda Yko,Pwn,218,6.27
Ozubojefo Ovude,Cybersec,220,7.76
Ydupugumo Obunese,Reverse,244,5.5
Abozinexim Eqo,Pwn,230,8.74
Awebife Opefoqeti,Teapotting,246,9.72
Owelaqiry Upyhomiboh,Pentest,236,5.28
Uzeme Ukoxuwiqej,Reverse,257,7.48
Ezecizuhas Ynemuzumar,Pentest,243,4.03
Ypequci Ahydizav,Pwn,213,6.77
Izu Ugale,Forensics,251,4.91
Upi Odyda,Cybersec,207,5.37
Ydyhibe Ukedyjec,Cybersec,235,8.2
Usosy Ymomol,Pwn,241,9.71
Ogaw Ogos,Forensics,209,7.2
Egesylys Yzeqeha,Pentest,243,7.75
Umudo Awujekisi,Cybersec,219,5.16
Eqireh Yfarik,Reverse,226,8.29
Orafy Omujagu,Teapotting,217,4.78
Ylojacof Ynonev,Pwn,241,4.74
Ynim Iharynovam,Reverse,247,4.06
Anyfysuc Eryt,Reverse,246,8.09
Adoqinema Igepizi,Reverse,249,7.85
Icec Idepycuhep,Pentest,258,7.82
Yrubehoq Ipyfo,Cybersec,257,4.34
Yvekira Awylibas,Pwn,235,4.99
Ytewyvotic Uha,Cybersec,219,7.41
Yroma Azigadeqo,Cybersec,239,9.89
Eheg Ovo,Cybersec,217,8.29
Epywywuqi Edapol,Pentest,241,8.59
Awysibow Izijevyha,Pwn,216,8.02
Abine Umawyh,Forensics,239,4.35
Ocylijikem Upuz,Forensics,260,6.71
Ifimones Oha,Pwn,231,8.84
Userekan Azujub,Teapotting,242,5.16
Iku Agepygaga,Cybersec,232,6.96
Ohebyqiw Ubi,Teapotting,201,7.58
Ibabo Iqocodivi,Reverse,212,5.64
Ulyqydyby Yhesedawu,Forensics,208,9.86
Uha Yfaxafor,Forensics,201,4.89
Iqid Opibiv,Reverse,232,9.67
Yjopogywi Ylujafojaj,Pwn,241,5.07
Ukykulu Acaxokowom,Forensics,237,6.26
Imawihefo Izaxo,Teapotting,249,6.16
Evecokom Okogur,Pwn,232,7.61
Uric Oburanu,Pentest,255,7.35
Uwep Yjuzycolu,Forensics,226,7.9
Etepisy Yxow,Pentest,256,9.8
Uqykujox Yxafosy,Teapotting,204,8.08
Obygabep Ogikazesak,Cybersec,215,5.45
Izyzokoc Ola,Cybersec,203,4.88
Ewajiwo Uzani,Reverse,201,6.91
Uxipigami Yqe,Teapotting,222,4.89
Ehoji Ake,Pentest,208,4.48
Orolozejy Owyguhyliz,Forensics,253,7.44
Itahinopit Enefy,Forensics,214,6.5
Oha Ihafa,Forensics,243,7.11
Oliwijaf Ecofap,Forensics,256,5.89
Oga Osib,Reverse,244,4.64
Ikexo Ogiwofix,Pwn,249,6.12
Ibeda Awajebuja,Forensics,202,6.68
Ylimud Akamygije,Pwn,253,5.08
Yrihemiboh Yjozob,Forensics,243,7.59
Ujusovu Ezylis,Forensics,219,4.44
Upytivyca Udur,Forensics,200,9.24
Igedijav Olopeci,Pwn,220,7.78
Ekycodod Okosu,Pwn,207,8.56
Oqyje Ucir,Teapotting,252,9.36
Yjebokele Ahadawex,Reverse,231,8.9
Afosufe Avoqifycy,Pwn,206,9.78
Uziv Ykuwefirid,Forensics,214,6.59
Emunojire Ygymaxo,Teapotting,228,7.87
Uwofocozuv Iburana,Teapotting,241,4.26
Uvacime Ycemyki,Pentest,236,4.11
Esyhitegut Eryquty,Pentest,228,5.69
Epezoc Omali,Teapotting,241,4.12
Omoxyno Elyrusimud,Cybersec,201,8.34
Ejutubi Ilej,Cybersec,226,6.57
Alu Ocy,Pwn,236,7.6
Edawyvasum Abekubez,Forensics,248,7.52
Enan Aryrifihyd,Reverse,203,9.44
Alobod Uhakepuq,Forensics,254,8.98
Ufa Etanavu,Pwn,203,9.04
Edufuwas Ukoduhuve,Teapotting,209,4.88
