name,faculty,group,gpa
Apowi Adopaduro,Teapotting,200,8.57
Yxubil Olyqihipub,Pwn,209,9.92
Oluf Inos,Forensics,260,7.15
Icob Etazup,Pentest,238,8.13
Asirasig Usy,Teapotting,227,4.67
Aguxof Icaqulida,Forensics,201,5.15
Amyvivufeb Icaqenury,Reverse,256,9.72
Ydexipev Iryki,Teapotting,251,7.64
Irykekywa Ojulawa,Pwn,219,4.38
Ekomu Yqu,Teapotting,213,8.98
Aro Elejaroty,Cybersec,226,7.33
Ysaxyj Oposumumiq,Teapotting,208,8.82
Ecaninuze Uzo,Forensics,227,6.78
Ejolyzoce Erebepegob,Pwn,247,7.1
Yhijudes Ejosyze,Forensics,223,9.96
Aqow Oca,Pentest,225,7.08
Abyse Utoti,Teapotting,251,6.84
Orisosy Obaxo,Reverse,215,8.36
Utocyv Aceqa,Forensics,207,7.12
Atyne Ebekifop,Pentest,230,5.72
Yvuwoz Otivolo,Pwn,247,6.91
Imoz Apaja,Cybersec,250,6.99
Izyxowi Omyben,Pentest,229,4.76
Iqyfad Erymaruj,Forensics,250,6.46
Ujo Ehukecekex,Reverse,228,9.2
Ezitu Edo,Pwn,233,8.26
Ebycasebo Olemuv,Teapotting,229,9.43
Ewa Ihip,Pentest,218,7.87
Emygop Ihysetamym,Cybersec,222,4.2
Ego Amopy,Pentest,250,5.64
Icyzir Iru,Pwn,213,4.41
Irup Aja,Cybersec,234,4.54
Ibawivuk Yci,Reverse,202,9.41
Emoq Ubajik,Reverse,254,4.93
Ykogyjox Uzymuhu,Reverse,230,5.49
Iwisexoke Ovodumo,Forensics,243,9.99
Ucikazi Iricobovu,Forensics,209,8.12
Eweto Ijupy,Pentest,215,7.73
Ami Eky,Forensics,235,5.48
Ufy Ukug,Forensics,249,9.55
Ufus Epudege,Pentest,223,8.09
Ykegaroxa Ibex,Teapotting,255,5.68
Iwazebi Ibototicoz,Pwn,205,7.75
Yfy Ifizuh,Forensics,248,7.53
Oxaraluj Opoxoke,Teapotting,254,5.31
Aqisudaxa Yxoq,Pwn,250,4.28
Uhituseku Awobuwino,Cybersec,256,4.83
Afetu Yheq,Pentest,208,8.75
Atukepesyv Ojuwobepy,Cybersec,200,6.1
Atawohati Ulyxuwi,Cybersec,207,8.36
Epilybe Yzegyfebit,Cybersec,241,6.19
Ivyme Itut,Forensics,208,7.28
Ote Ase,Pentest,238,7.42
Efijosir Esiqyzavoz,Cybersec,205,4.62
Ywog Yxus,Reverse,258,5.89
Osatuji Ivapo,Teapotting,219,9.56
Yfe Ymo,Cybersec,249,7.66
Yxow Axaqahoca,Pentest,257,7.82
Ozygedowyr Avuk,Reverse,203,5.43
Yqujosyha Ydatyto,Pentest,226,8.28
Ibu Ejusynypy,Pentest,224,7.77
Ekozuvodi Ycut,Pwn,214,4.56
Iqugyvy Orijiqo,Reverse,243,5.32
Abibuxaq Oduhe,Pwn,214,8.72
Ohubopygu Yziwar,Pentest,241,5.12
Utenew Enavykifo,Cybersec,230,7.22
Ito Izedafo,Pentest,230,8.05
Uqexely Ifiho,Cybersec,243,4.73
Olikys Orybasynir,Pwn,220,5.19
Ywesa Ewu,Reverse,205,4.29
Owubyracar Ezerupemo,Forensics,224,6.51
Asyhah Opuhopokav,Cybersec,260,6.4
Uca Adacu,Pwn,225,7.58
Iwafef Ihinasohy,Pentest,203,8.94
Uvecypi Ohujaty,Teapotting,260,8.46
Ynumuhugu Ugyf,Forensics,204,5.95
Ubucozufyb Ikor,Forensics,224,8.1
Upikufedu Yrowafyzu,Cybersec,209,5.49
Afejozuz Atyze,Reverse,226,8.43
Uxy Yqy,Forensics,230,8.88
Obukuhyza Epesuxaco,Reverse,231,6.32
Icatiqyq Yke,Forensics,216,7.82
Ilacuhego Yjylygeter,Pwn,235,5.71
Inur Ivazahox,Pentest,210,4.36
Aceb Ileno,Pwn,241,5.39
Akyhutos Yqypol,Reverse,222,9.21
Iwereqyj Ovyvahigoq,Teapotting,246,6.36
Onu Yxonosigax,Teapotting,245,4.87
Igejag Uvyfi,Pwn,256,4.66
Ity Iwadapok,Cybersec,257,7.14
Isufyk Yfevazup,Pentest,209,8.42
Yvudidu Yrequb,Pwn,206,5.88
Ycadi Avixak,Teapotting,229,5.73
Ize Acopoliduz,Pwn,224,5.51
Inopy Iqax,Teapotting,241,8.4
Ucycykuvo Irataz,Cybersec,204,5.79
Azaz Asyviduz,Teapotting,216,8.49
Arywyk Ijulev,Forensics,255,6.71
Ahykupe Apog,Reverse,241,9.63
Usalulow Ejytopu,Teapotting,249,7.77
Ity Abocy,Teapotting,234,6.65
Umyp Avi,Cybersec,226,7.01
Etywuv Yhaxuzuge,Forensics,256,7.71
Oxohuteju Eva,Reverse,225,4.82
Upo Iryvir,Reverse,255,6.95
Unyn Ozepin,Forensics,217,8.6
Itodij Exepeqade,Pwn,246,8.24
Ihobivonyw Ukuc,Reverse,226,4.97
Ojaceqonav Ohyf,Cybersec,258,9.01
Uhad Oside,Pwn,257,7.11
Uvuxuqovac Osowo,Forensics,233,9.09
Ejymem Ynoza,Pentest,202,5.53
Yjiruw Ilawymokyb,Pwn,260,7.8
Use Abigazip,Forensics,202,4.01
Opajucyvu Inype,Pwn,218,7.47
Edony Umucowewo,Pwn,207,8.38
Iquzab Ymybiripe,Forensics,254,9.25
Inefufox Ujeronyh,Forensics,238,9.27
Ixekehary Oqe,Reverse,244,6.57
Evogydy Abaqi,Cybersec,249,4.51
Ihudedasog Epubuza,Teapotting,245,9.11
Yfobe Yxymudem,Cybersec,252,8.3
Obilix Izodamus,Cybersec,227,7.02
Anydunaw Omanel,Pentest,225,6.73
Ikimagaf Eqynixa,Teapotting,257,5.32
Ygipuji Asipypi,Pentest,212,8.66
Ezecobiti Iqerixory,Teapotting,223,6.81
Oce Ujeziwyrec,Pentest,232,4.2
Udoro Akypatofo,Reverse,209,7.32
Owiw Odesu,Pentest,241,7.86
Uryfevyv Oty,Pentest,230,7.71
Ubejiry Uhiby,Teapotting,232,4.64
Atabywez Oluby,Pentest,208,5.33
Ezabag Uqafypihi,Pentest,214,6.96
Onobyv Acugi,Pwn,244,4.81
Yvezuwuqy Yxuw,Teapotting,218,6.94
Uxuxumax Ilewilyto,Pwn,227,7.41
Ekyce Alyzyta,Forensics,247,7.99
Abobytak Okup,Forensics,204,7.6
Icopo Ajumys,Teapotting,250,7.59
Otohe Yhume,Forensics,228,4.54
Etozyketa Iryfunabin,Reverse,211,5.53
Ufaz Ufu,Forensics,224,6.6
Ywofifu Yfadur,Cybersec,246,8.11
Oguf Egecovoly,Forensics,230,9.26
Ymehukaxo Ywixy,Forensics,223,4.73
Apozemesal Ywuveqyxaj,Pwn,221,8.65
Yrebilykyr Uriziny,Pwn,247,4.91
Enynetif Ypamunymu,Pentest,222,7.19
Umoj Elaribug,Forensics,247,8.88
Ycuhiqul Ureqiwad,Pentest,235,6.61
Ukob Egefyvu,Cybersec,249,4.34
Ufuwikuk Ezepype,Reverse,216,7.63
Oloti Efagywexo,Teapotting,227,9.11
Any Yjywik,Pentest,253,4.3
Igytibyv Ywugepeh,Forensics,247,5.13
Yqe Ykecemipe,Reverse,226,4.42
Ihywunez Era,Teapotting,218,9.3
Ileqotic Eqo,Cybersec,257,8.67
Ytacywita Iduboqo,Reverse,217,9.29
Ogyle Yqex,Reverse,200,4.0
Erocogy Icybe,Forensics,225,5.15
Iliwihi Awynozebyb,Teapotting,214,9.65
Ycadepidun Oretyjovy,Teapotting,248,6.35
Aly Yqob,Reverse,249,5.25
Acyrewugo Uwoposaza,Pentest,237,7.55
Esaruvecev Olycatisa,Reverse,205,8.55
Asobisob Utebutefiw,Teapotting,200,8.22
Yjilevuj Ekotuny,Teapotting,257,8.32
Yjizekaja Uxakupe,Pentest,221,7.58
Erake Obajebix,Cybersec,219,7.27
Odyfowenes Etahud,Cybersec,245,6.9
Efabymabym Yco,Cybersec,217,8.78
Etikuwudo Irazyvyvo,Forensics,226,9.04
Ulotalawif Upiwus,Teapotting,236,6.8
Oka Apom,Cybersec,225,5.07
Enum Upetugecep,Pentest,219,5.82
Utolumyfuz Ijujeb,Forensics,221,6.01
Ynu Uwy,Teapotting,206,9.2
Ybilakiguz Ivuluhymal,Teapotting,218,6.6
Irupy Uxyhocihy,Reverse,234,8.82
Oci Ekidopycuk,Forensics,256,9.76
Ojacuto Apadogitup,Reverse,235,4.08
Ofujaw Axazejyq,Pwn,214,8.18
Imyxul Owic,Pentest,247,7.62
Ohesupevy Yge,Reverse,219,4.17
Udy Izoxobiq,Teapotting,254,9.9
Igyw Aquf,Forensics,202,8.9
Oxipuzoj Yvokusu,Forensics,240,7.22
Uqiby Yzetysodu,Forensics,250,4.94
Oxenohocex Otyde,Pwn,236,8.41
Ynu Okomoxi,Forensics,245,9.62
Yxuturyta Anyvaw,Forensics,224,7.93
Arawuhulo Uzuconihaq,Reverse,218,7.25
Olap Alotes,Cybersec,223,7.76
Ajogufaha Ezigabi,Reverse,253,6.3
Ytojipil Ocemumymu,Reverse,213,8.25
Orijo Ero,Teapotting,241,8.64
Igetegyn Irehoda,Cybersec,221,5.62
Agawa Ejetybosaf,Reverse,257,5.5
Uficyte Unumu,Pwn,210,8.78
Aqygywax Ini,Pentest,257,6.68
Orys Ocujak,Forensics,234,6.5
Iqagebek Awogaso,Teapotting,253,5.05
Ilol Efi,Cybersec,250,6.94
Ocynuwopil Iqapi,Reverse,226,5.38
Aham Akosucyva,Reverse,238,8.18
Ibulufu Izuvotoh,Forensics,256,6.83
Inexogyg Ysamaqazyq,Cybersec,212,8.06
Alihotag Yjatome,Forensics,249,7.76
Ycixoli Elolyro,Pentest,216,8.0
Ohicytu Ocupeti,Teapotting,243,9.63
Awofikah Emunil,Teapotting,251,8.37
Ygodyrygo Obugucuwub,Forensics,256,5.58
Itu Itepymuh,Pwn,240,5.84
Epiwu Ysatipe,Pentest,249,5.69
Uvu Ejiz,Forensics,202,8.74
Ilusiju Ypif,Teapotting,200,9.54
Etejexij Iryqedak,Cybersec,239,4.71
Aqozonyjav Imoni,Pwn,224,5.12
Ykadi Elununemak,Pentest,254,6.83
Aqacim Ono,Teapotting,217,8.91
Awogosasak Owu,Pwn,241,8.01
Okasuru Ocip,Pentest,200,7.47
Itafu Ejecedexuz,Reverse,252,7.52
Opa Ulugasixu,Pwn,204,7.14
Abywo Ynehuwite,Reverse,239,4.22
Ulynevo Ojydoje,Pentest,256,5.37
Okyzawina Alevy,Cybersec,249,5.13
Idym Ibi,Reverse,223,6.25
Yqewa Uduwepiq,Pentest,227,9.28
Agi Oqifywenuz,Pwn,254,9.44
Ymekujymo Imo,Cybersec,250,9.35
Udyfyzuv Alirabiku,Forensics,205,8.26
Ove Ifejepavo,Forensics,206,5.26
Igi Opofubo,Cybersec,226,4.57
Exe Eje,Reverse,229,7.35
Iremuq Unesugev,Reverse,200,8.77
Ebonu Egapyv,Reverse,257,4.27
Axukihiwo Etigaq,Pwn,216,8.37
Iduwinivak Azoj,Pentest,260,9.32
Edonepero Ibufusofaf,Cybersec,212,7.15
Ygagimygok Elavozaxes,Pentest,248,9.53
Erybej Ehovyriv,Cybersec,209,7.96
Imepelor Oquneji,Pentest,229,5.86
Yzi Epopeto,Forensics,215,6.03
Omaboq Uzyda,Pwn,219,5.92
Ijasizoc Usulu,Teapotting,255,6.92
Urixajo Imesaxefew,Teapotting,209,4.14
Ulap Yzi,Cybersec,207,9.27
Agez Uwuj,Forensics,243,4.87
Egig Unozyg,Pwn,208,7.26
Ezur Iha,Pwn,205,4.7
Ilibuk Ywomyqopo,Cybersec,216,6.99
Anyw Onawalumu,Cybersec,240,4.79
Uzuqad Ize,Cybersec,229,8.38
Izavoqide Uxemulyte,Reverse,213,6.93
Igevuzelu Yfa,Reverse,212,6.49
Ahezezani Onoxy,Reverse,243,4.37
Ucukipol Ury,Teapotting,260,5.94
Ygavuzope Yluty,Forensics,201,9.6
Etadonu Ywif,Reverse,234,4.37
Yquv Ecipatug,Teapotting,223,7.76
Okof Uhelunekux,Teapotting,252,6.28
Ukovolimo Ewusogoji,Cybersec,240,8.5
Oso Iwefoqiqo,Pwn,235,6.38
Idirozen Ikananac,Cybersec,203,5.91
Adopum Ywa,Teapotting,233,7.33
Odyzivomam Isibov,Teapotting,233,8.49
Oluqeludi Aqyx,Pwn,220,9.7
Ilecudyc Izohasuc,Cybersec,236,9.99
Ybimyka Ahih,Cybersec,246,7.34
Yfu Exubyvi,Reverse,241,9.91
Isabil Uxy,Forensics,250,5.18
Oxokupib Abolizu,Pentest,233,9.49
Urozanup Ahiwob,Pwn,226,4.31
Oqegofipom Ovomymob,Teapotting,257,4.61
Yvux Oqyfuvun,Pentest,230,5.67
Ufugyz Umysy,Pentest,201,8.21
Ecyrem Agab,Reverse,209,5.8
Inexalyk Etajyn,Teapotting,212,7.5
Erem Yxuzixiki,Pentest,218,6.53
Uvefabem Ufomupuk,Reverse,230,7.33
Ibekinu Ycugepyh,Forensics,237,8.38
Izel Ydusi,Forensics,254,7.67
Ygymyvibe Ihaxa,Pentest,222,4.23
Yxyqini Ajyvof,Pwn,207,7.65
Eno Ujafez,Teapotting,248,5.73
Ufolykeza Izimam,Forensics,212,4.41
Yzapotap Yxowahuf,Teapotting,223,6.46
Edisol Exe,Reverse,255,9.83
Izajuqo Yluhikor,Forensics,224,8.43
Ohinylaw Yqawugyc,Reverse,255,5.21
Ypyxyp Yfigoluh,Cybersec,215,4.11
Ypefuqym Ovafu,Reverse,227,9.73
Ojizyfedyh Eceroqisum,Pentest,208,9.73
Atixewutix Ojy,Pwn,202,7.38
Ysibar Ovabitos,Teapotting,236,4.22
Acizoqoxet Oper,Pwn,249,9.67
Ireb Ytodykivap,Pwn,249,5.6
Uwa Ojeqaqu,Cybersec,221,4.39
Usome Uxizo,Pwn,256,6.31
Ahywyza Ago,Forensics,220,6.65
Iqyle Ohasata,Pentest,250,6.73
Ijiro Exetigyjiw,Pwn,205,8.51
Umeq Awigogixol,Forensics,224,4.78
Azyvuqo Ybegibawi,Forensics,254,6.48
Oraxafij Utujyh,Pwn,245,9.2
Ufacugeh Ecyno,Cybersec,253,6.12
Ypehefac Atowod,Pentest,240,9.28
Ahamiril Ufysolifa,Pentest,223,9.26
Aliryki Ikahah,Cybersec,241,4.98
Ede Itigug,Pwn,259,6.19
Ykozu Oruguwif,Teapotting,258,8.79
Opawivehe Ovutihuca,Reverse,221,4.69
Upydazily Ahijug,Forensics,248,4.62
Ybecigyqup Eketozo,Reverse,200,7.09
Unebaqa Odorawu,Reverse,224,8.15
Urymoxumad Ekagadyki,Cybersec,260,5.84
Afemice Yqehuhyp,Reverse,225,7.0
Amybotak Yjifubuwo,Pwn,215,9.07
Uhigiw Ufafivid,Pentest,240,9.54
Yqo Efiqic,Forensics,260,9.02
Yzy Ydawigi,Cybersec,255,9.29
Atyky Ikanylor,Teapotting,214,4.83
Ozaqaxyt Ubafaloqy,Cybersec,224,6.53
Uzagatyhed Ezehojejyq,Teapotting,221,4.0
Ybuwesoqek Uja,Forensics,237,5.21
Acen Ujasetyl,Forensics,252,5.01
Isujyzeb Aqo,Forensics,205,6.05
Ejopoq Yta,Pwn,213,8.89
Upuj Upukefof,Cybersec,233,9.19
Yseja Oja,Reverse,213,7.93
Ukaz Esofolub,Reverse,209,9.52
Onidofelag Edotetyh,Pentest,226,8.14
Igypatyro Okafupaxi,Forensics,229,8.06
Iqupase Otavoga,Cybersec,252,9.85
Ita Yrag,Reverse,240,5.16
Ufib Ijasifogoq,Reverse,254,8.77
Afoje Yviqul,Pwn,212,4.01
Ylavogajib Ali,Teapotting,215,5.48
Obojutiwi Aholiz,Forensics,241,8.85
Ujukibac Iqisujatuw,Reverse,215,9.81
Omujep Ylyxuseja,Reverse,223,6.97
Ogehahu Omogasyk,Pentest,211,6.27
Asyquqapy Icacysevu,Pwn,204,6.28
Yse Ymi,Pentest,222,9.75
Edy Ohywunaryw,Pentest,203,8.77
Yzinu Ijeqoq,Cybersec,260,7.13
Eqapa Uruqevy,Pentest,235,5.9
Ugefyq Alewyr,Teapotting,253,9.92
Ahyhetyl Olaqyqybi,Cybersec,250,4.17
Ynijytiw Ewuruw,Teapotting,248,7.61
Yfalob Ecybave,Cybersec,236,9.36
Ylowuquv Alonehed,Pwn,212,6.29
Otirabyxa Ysahusy,Pentest,238,8.81
Esufonazyk Ymyf,Pwn,236,9.07
Ycus Iqugihyso,Pwn,230,9.31
Ezux Eqa,Teapotting,226,8.89
Uwotysu Ifal,Pwn,237,7.17
Emynymup Olukinage,Teapotting,220,9.43
Ofuku Ile,Pwn,226,7.28
Ycoliwoma Evuc,Forensics,224,7.13
Ocilul Efovyxe,Pwn,232,8.66
Ukabos Iryredig,Reverse,259,5.69
Ocazu Ajox,Pwn,237,8.99
Abajuqeq Iqax,Reverse,256,4.24
Olecotogof Ipewozyq,Teapotting,250,5.43
Oximyjovu Yhyza,Reverse,217,7.42
Uhu Obuvyv,Cybersec,204,5.83
Inuzubewez Ikyw,Pwn,216,5.54
Afod Atalyfuv,Pentest,222,8.86
Abita Ygimiry,Cybersec,244,9.07
Ahe Ikesycomep,Pwn,251,7.73
Ynezonama Usy,Cybersec,208,7.53
Itudu Ibycexuv,Cybersec,244,6.72
Ogufuf Igaw,Forensics,204,7.74
Enys Efatylop,Forensics,228,7.89
Ijybatup Anow,Pwn,242,8.92
Ezuq Ipakymel,Cybersec,237,8.79
Yze Ijihy,Reverse,253,6.73
Ilikoz Enotufed,Forensics,220,8.95
Owifaf Ude,Pentest,254,5.47
Aqesugix Ibuxi,Reverse,235,4.31
Isoxo Amaj,Reverse,249,7.89
Alojy Ukejogeli,Reverse,213,4.99
Yhadop Aguxyg,Forensics,225,8.57
Yxeqasoq Uvoru,Forensics,222,8.03
Ipyha Acyty,Forensics,200,5.98
Yqaj Eja,Cybersec,200,6.45
Elinizysab Etyp,Teapotting,229,9.71
Emimenagid Olih,Cybersec,216,5.35
Acisowe Ybisy,Pentest,200,7.45
Elywuki Uriguq,Teapotting,247,6.49
Uzuqovev Uligona,Pentest,257,4.85
Akuhegyn Ixyxuf,Pentest,256,9.13
Usulynisig Oqarelivec,Forensics,204,4.63
Iby Eruzykediq,Forensics,234,4.89
Ydutoj Ycokefu,Reverse,243,9.16
Ulafurugo Esegyly,Pentest,222,9.61
Avex Ehujode,Pentest,210,5.88
Omuwituvu Uzojafoseq,Reverse,212,9.0
Owesup Orovifelyx,Cybersec,203,4.13
Yhenujec Okubono,Reverse,229,5.13
Oxuwoz Atopef,Cybersec,243,5.87
Ecopi Umulux,Forensics,205,6.53
Uzotozyxyd Ajupaka,Cybersec,211,7.65
Icy Uxutehuh,Pentest,247,7.6
Aqogin Otide,Reverse,224,7.73
Eviteq Iqylike,Forensics,227,5.86
Umezufeby Evujelok,Teapotting,244,6.35
Ufydebor Edopare,Pentest,202,5.15
Emoze Oguqorijyr,Teapotting,236,4.29
Uhymyna Ihuwuq,Teapotting,230,9.09
Ahodo Aqi,Forensics,252,6.76
Avad Ihokate,Forensics,250,8.21
Yzunakihy Anyfus,Cybersec,202,8.58
One Ylukaweja,Reverse,204,6.09
Erohemekeg Epuq,Reverse,241,8.77
Ozozuj Iqahuv,Pwn,226,5.12
Aramytozi Uhezigo,Reverse,216,5.63
Ydo Emomy,Teapotting,237,9.7
Ysidubezyv Awiquwe,Pwn,216,9.85
Yrycugahum Ejaxedixe,Reverse,220,8.88
Egerozavyn Uqo,Teapotting,214,7.85
Isisu Ojunynyco,Teapotting,238,4.61
Ucy Azecuw,Reverse,218,4.27
Iqysilima Afesonik,Pentest,225,6.69
Edukuxuwy Ereduqul,Forensics,240,8.36
Ovat Ydid,Pentest,233,7.51
Ucasiqih Ogucuruje,Forensics,220,8.22
Odelipodaz Ipypac,Teapotting,228,7.84
Evowehoh Yxobylo,Pwn,255,6.16
Iza Axa,Pentest,258,7.33
Ibu Emipidaly,Cybersec,241,8.17
Okydicywo Eqo,Pentest,259,6.43
Yxi Uxepexo,Pwn,249,4.6
Une Ovodi,Pwn,221,6.6
Owyn Adekizibe,Reverse,252,7.21
Iziwibipa Ebijinenyt,Cybersec,227,4.96
Ysotysowiv Ucox,Pentest,246,9.1
Ykevedutu Eziqosyhi,Pentest,256,4.92
Ymixicig Imasejaf,Pentest,242,8.09
Otyvegu Ejywip,Pwn,233,8.69
Ase Ofys,Cybersec,232,7.75
Ahov Ytylugomeb,Teapotting,218,5.64
Ubi Ocy,Pentest,250,7.93
Izexy Ysywawegi,Reverse,252,6.5
Okari Odovipuqun,Forensics,255,6.54
Umipinec Eravyrozi,Reverse,217,9.97
Ymixyfy Ipuwavedit,Reverse,226,9.37
Acebyd Iqez,Teapotting,235,7.89
Osoxisun Oxapefy,Teapotting,202,9.45
Ozu Ihoby,Pwn,245,6.75
Ifevomod Abiviq,Cybersec,228,5.05
Ukyjifi Uqykaq,Forensics,242,9.78
Eca Awexiwyjir,Cybersec,219,7.17
Azi Uvujeziz,Cybersec,205,9.7
Owiliwym Alewuc,Cybersec,245,8.96
Utoqyf Ihon,Cybersec,235,6.28
Uvikevum Ytyzodot,Reverse,246,9.33
Yqufi Ydetitebe,Pwn,208,8.39
Ipyl Yxulyfekov,Pentest,230,5.08
Yfafar Ybilonizyv,Forensics,211,6.36
Igolojiz Uguvawyq,Reverse,201,5.0
Idimivi Oduqi,Forensics,225,8.98
Oxak Ajas,Teapotting,204,5.57
Exoduvezob Abuvar,Reverse,217,6.45
Ura Ojygoc,Reverse,256,7.3
Ujuf Ihy,Reverse,208,5.93
Uwovaq Oxihem,Pwn,221,7.21
Ewudeb Axu,Pwn,243,7.3
Efap Epy,Reverse,230,4.08
Abuh Ywe,Pentest,252,4.45
Ekupacaxi Ibon,Pwn,211,7.27
Ajo Yrywimiv,Reverse,224,8.77
Ipuhoze Yvokyfac,Teapotting,218,6.35
Uwyvehicu Anixuf,Teapotting,228,4.17
Ozo Imu,Forensics,251,7.98
Ufedu Areqehef,Teapotting,215,7.62
Agid Adawoji,Reverse,243,4.34
Yqeneta Ewelu,Pwn,232,9.01
Elacugo Otyfowu,Cybersec,244,7.55
Oxyjuny Efidoduj,Pwn,217,6.56
Igesejabo Usonyze,Forensics,256,4.69
Ubo Anyhyj,Cybersec,230,6.11
Yhicazup Ejymyc,Teapotting,221,6.56
Urupozuso Orobu,Forensics,232,9.99
Uluj Ojukequlur,Teapotting,231,5.24
Ejonag Apykody,Teapotting,229,4.86
Ekonapegy Omutulira,Pentest,229,6.66
Egarax Uzu,Reverse,256,9.4
Ihalaq Itulawawoz,Forensics,225,5.51
Yjagutejyk Ewari,Reverse,215,9.79
Isazypyn Iku,Forensics,232,9.7
Ijirexypyt Ikijybyzaf,Pentest,253,9.55
Ujonykeze Ululevo,Cybersec,248,6.08
Uhuxobehow Idunapam,Teapotting,213,9.09
Ifepaxi Ibuquseg,Cybersec,201,4.19
Ypuga Yxogeqoq,Pentest,230,9.7
Umoteme Ygyzapyp,Forensics,205,6.69
Uzuzege Ihikyvita,Teapotting,218,5.56
Amuwe Ebabape,Teapotting,247,6.48
Ymy Axiludyko,Teapotting,224,8.14
Iwy Uje,Pwn,226,5.61
Ewydumabe Ifoj,Cybersec,230,5.46
Ifyr Opogemymo,Teapotting,247,8.12
Yquj Yli,Teapotting,212,8.52
Exekarywa Ypavebal,Reverse,205,4.82
Avulegoloq Yxoxyzu,Pwn,202,8.21
Ynewamuwe Acyd,Pwn,239,9.03
Ezezo Iny,Forensics,260,6.51
Esyd Evijudogo,Forensics,250,9.21
Yvetociz Enefupiba,Pentest,252,8.68
Ygeqenokuw Udevap,Cybersec,220,5.83
Izawyg Edodoqa,Cybersec,255,6.69
Yqoli Iloguxiwuc,Reverse,244,8.2
Ypukydyb Ekilylegyk,Cybersec,248,8.62
Avehuh Ecawatused,Reverse,212,5.82
Ityxiv Eru,Forensics,238,8.93
Olutybage Yfajes,Pentest,233,8.58
Eqyje Aryduku,Pwn,243,9.12
Aqedyzona Igigaku,Reverse,212,6.98
Ibosyqajo Yjijafo,Forensics,241,6.37
Eraketaq Azy,Pentest,256,6.88
Ovyp Abivop,Forensics,201,5.28
Yhe Opypiq,Pentest,247,7.6
Yhipaky Awijyp,Reverse,212,9.14
Ifomumeso Unuju,Pwn,260,7.17
Umej Umegakoto,Cybersec,220,7.01
Anuqibyd Ubidij,Forensics,205,6.61
Orula Yvahilaved,Teapotting,238,7.72
Uriwi Ipi,Cybersec,249,9.86
Otuna Yfebabab,Pwn,213,9.84
Aduvehypi Umabi,Forensics,213,6.05
Utylexa Iqu,Forensics,212,4.81
Ogepakiv Ucigufyriv,Forensics,236,4.95
Obosyhedyq Edejylob,Teapotting,223,6.29
Icugoxytam Ixu,Forensics,256,8.56
Adusodot Ekitak,Forensics,227,7.42
Edo Abozu,Reverse,234,6.66
Atodaxan Ydagape,Pwn,200,7.81
Unevuh Ykoqy,Forensics,256,6.82
Ifylij Obi,Cybersec,247,5.77
Ujepyqyw Ezap,Forensics,221,5.72
Yjecawuga Ubudypyvi,Reverse,244,5.31
Iqubagog Arede,Teapotting,214,8.99
Ywyryvoh Agiwany,Teapotting,203,7.56
Oda Ahuqesisuw,Teapotting,231,8.46
Otiqizydej Ahadoko,Reverse,237,9.76
Uqyjajixi Ocis,Pentest,247,6.14
Obelic Atylav,Pentest,206,9.96
Ofegig Isi,Teapotting,240,6.13
Evazo Odydyhixec,Pwn,228,9.59
Oriluzo Yhic,Forensics,208,8.56
Afitomit Atunux,Cybersec,257,6.99
Atubit Ocaz,Teapotting,224,6.7
Ehic Ydojed,Pwn,252,8.59
Okufelenu Ypo,Reverse,214,7.64
Ygo Uny,Reverse,209,7.37
Oqi Iro,Pentest,200,5.71
Oqytic Onenuf,Cybersec,216,6.01
Azipowe Ymiruxy,Reverse,210,6.82
Ymynycyg Axo,Pentest,258,7.03
Akek Efilym,Teapotting,249,4.42
Omogy Ykyv,Pentest,212,8.4
Udisibomov Acov,Pwn,255,7.15
Ywerugog Ynohycab,Teapotting,228,5.4
Iwem Ufiboti,Reverse,252,4.97
Onoror Uduc,Cybersec,207,4.51
Izas Osukixap,Pentest,232,6.43
Efujugo Eberad,Pentest,244,6.14
Ahahy Etihywyzy,Reverse,226,9.85
Ule Ugym,Pwn,237,8.14
Ezypoluzeh Yzul,Teapotting,236,4.33
Egun Ypufytyk,Pentest,221,7.84
Yluz Azatakuw,Teapotting,253,5.85
Upig Ujak,Pentest,205,8.57
Ipozohi Imyvuf,Reverse,260,7.68
Agi Odole,Pwn,250,6.49
Atozifybe Yxocaba,Pentest,229,6.96
Uvo Otus,Pwn,214,9.98
Oquvyd Edaqyb,Teapotting,211,6.75
Ule Iselul,Teapotting,244,8.35
Ocoh Ivyhikivu,Cybersec,223,8.63
Upiwi Evypyl,Pentest,241,4.46
Ewikutago Ugazywavej,Reverse,238,4.36
Ehirubutaj Umu,Pentest,234,9.6
Avo Ozusatefu,Forensics,200,4.81
Usumehy Ikedanyk,Pentest,229,7.0
Adec Yqirokare,Teapotting,240,7.26
Aholo Ixu,Cybersec,218,6.49
Oge Ovavyge,Forensics,233,7.86
Igowobi Ozatynumeg,Reverse,248,7.19
Yzubuwovot Izuxexit,Pentest,207,5.75
Ezi Ejysocodi,Cybersec,241,8.29
Ohe Ehaleba,Pwn,214,9.22
Ewak Yturyvi,Cybersec,230,5.51
Agehu Utix,Teapotting,225,9.93
Opuz Ogip,Teapotting,216,8.45
Ejaxa Ukokyraci,Pwn,235,4.61
Izijido Itopymepi,Forensics,203,6.6
Uluxoroh Etez,Pwn,209,9.17
Ymesinukov Oxaduvaqal,Pwn,223,8.35
Ereriho Upitybu,Forensics,244,4.59
Ebedesi Evu,Reverse,238,5.76
